id,send_date,comment
1642,2017/2/8 21:53,桌面
1643,2017/2/8 21:55,我只想说握草
1644,2017/2/8 22:07,看过的都知道。Eva能炸了你对二次元的认识
1645,2017/2/8 22:12,哇塞~EVA
1646,2017/2/8 22:12,EVA~~
1647,2017/2/8 22:12,这神画质 ！！666
1648,2017/2/8 22:13,国产
1649,2017/2/8 22:15,av238025剪辑不行啊…别到处吹了
1650,2017/2/8 22:19,这画质。。简直了
1651,2017/2/8 22:20,EVA  我大童年啊(?????)
1652,2017/2/8 22:22,为何我想到了无限恐怖
1653,2017/2/8 22:37,我大EVA还能再战1亿年！！！！
1654,2017/2/8 22:37,主要是BGM好听
1655,2017/2/8 22:40,打算补番了
1656,2017/2/8 22:47,新世纪百货战士
1657,2017/2/8 22:48,回来看弹幕
1658,2017/2/8 22:49,高能预警！
1659,2017/2/8 22:50,下段字幕全家爆炸
1660,2017/2/8 22:51,等等，为什么跟之前的不一样
1661,2017/2/8 22:52,等等中间的红字，这TM这么巧？
1662,2017/2/8 22:56,这不是我壁纸吗？？？
1663,2017/2/8 22:59,有剧场版，大家自己去看
1664,2017/2/8 23:00,好像混入了奇怪的东西
1665,2017/2/8 23:01,红字你tm烦不烦。。二笔吗
1666,2017/2/8 23:07,BGM？
1667,2017/2/8 23:09,听歌识曲吧我家QQ音乐彭亏了
1668,2017/2/8 23:19,硬币我们走！
1669,2017/2/8 23:25,渚薰男神www
1670,2017/2/8 23:34,难道这部还有没看过的嘛。。
1671,2017/2/8 23:35,四个胳膊13号机啊
1672,2017/2/8 23:36,这是真心为你？
1673,2017/2/8 23:39,所以痞子啥时候出新剧场版啊
1674,2017/2/8 23:44,真心为你被禁了
1675,2017/2/8 23:48,这画质太可怕了
1676,2017/2/8 23:49,"把钢炼混进来好搞事啊(,,?? . ??,,)"
1677,2017/2/8 23:52,收藏又要多一个
1678,2017/2/8 23:52,我竟然看见了大钢炼！！
1679,2017/2/8 23:57,死与新生
1680,2017/2/9 0:13,高能的来源动漫
1681,2017/2/9 2:59,完美得太夸张
1682,2017/2/9 4:07,↙冰霜特效 火焰特效↘【强忍笑
1683,2017/2/9 5:44,这个剪辑和音乐的配合真的是强无敌了...
1684,2017/2/9 7:59,BGM
1685,2017/2/9 8:00,何止三部里面还有真心为你和啥来着想不起来了
1686,2017/2/9 8:24,我01的
1687,2017/2/9 9:29,刷一波。。。
1688,2017/2/9 9:32,画质棒棒哒
1689,2017/2/9 9:53,这都多少年了，依然很多人说绫波的绫是“凌”…
1690,2017/2/9 10:32,一点没看出来那燃？
1691,2017/2/9 10:50,这个是电影啊
1692,2017/2/9 10:56,壮哉我大EVA!!!
1693,2017/2/9 11:42,剧场版啊--
1694,2017/2/9 12:01,是的，绫波丽灵魂来自莉莉丝
1695,2017/2/9 12:39,感觉好无语从
1696,2017/2/9 12:39,节奏太快了
1697,2017/2/9 12:40,可以用来镇楼咯
1698,2017/2/9 13:03,妈妈问我为什么跪着看电脑系列
1699,2017/2/9 13:24,ctrt+w进入原画
1700,2017/2/9 13:30,壁纸
1701,2017/2/9 13:32,我要这硬币有何用
1702,2017/2/9 13:53,有钢炼啊这里面！！！
1703,2017/2/9 13:53,这画风让我害怕
1704,2017/2/9 14:18,鬼畜
1705,2017/2/9 14:19,世界和平。
1706,2017/2/9 14:19,带感
1707,2017/2/9 14:22,暂停成功
1708,2017/2/9 14:46,名字叫什么？？？？？？？？
1709,2017/2/9 14:59,流金挖开呀哭咧
1710,2017/2/9 15:09,大家别介意啊
1711,2017/2/9 15:10,红色伪科普的那2货
1712,2017/2/9 15:10,大家别介意
1713,2017/2/9 15:10,继续开开心心的看视频
1714,2017/2/9 15:11,你们什么也没看到什么伪科普军的2比之谈
1715,2017/2/9 15:25,我感觉换了眼睛
1716,2017/2/9 15:28,我此时此刻的心情无法言表，要我说，就是一个字：燃！
1717,2017/2/9 15:52,0.0+【大片即视感
1718,2017/2/9 16:11,说补番的有多少个能撑过5集233333
1719,2017/2/9 16:30,经典不变
1720,2017/2/9 17:02,bgm同步率爆表
1721,2017/2/9 17:06,画质为什么这么好
1722,2017/2/9 18:18,进度条感人
1723,2017/2/9 18:20,分辨率爆炸
1724,2017/2/9 18:22,bgm后期是混音
1725,2017/2/9 18:23,暂停看胸
1726,2017/2/9 18:23,gardinise at the gate 背景音乐
1727,2017/2/9 18:24,说舞法天女的别走
1728,2017/2/9 18:48,颜表立！表白我香！
1729,2017/2/9 18:50,厉害了我的锅
1730,2017/2/9 19:02,节奏感不错啊
1731,2017/2/9 19:35,庵野老 什麼時候出新劇場版最後一集啊...?
1732,2017/2/9 19:42,真嗣媽的靈魂在初号機裡
1733,2017/2/9 19:49,最新消息，下辈子出第四部
1734,2017/2/9 19:59,画质爆炸
1735,2017/2/9 20:03,13号机，以初号机为蓝本制作，在初号机基本上多加了两条手臂，和浮游炮
1736,2017/2/9 20:08,钢炼乱入！！！
1737,2017/2/9 20:09,这里真的好爽啊
1738,2017/2/9 20:22,厉害
1739,2017/2/9 20:23,帅基佬
1740,2017/2/9 20:24,熏
1741,2017/2/9 20:24,莉莉丝
1742,2017/2/9 20:55,为啥这画风让我想到崩3
1743,2017/2/9 20:58,我真嗣真是太帅了
1744,2017/2/9 21:00,之所以感到画质强是因为60fps，插帧了
1745,2017/2/9 21:01,这个是很久以前的了
1746,2017/2/9 21:20,黑道圣徒4即视感
1747,2017/2/9 21:23,再看一遍，画质依然感人
1748,2017/2/9 21:25,秒死
1749,2017/2/9 21:25,表白我香
1750,2017/2/9 21:27,十三号机爆帅
1751,2017/2/9 21:28,这个不是air新剧场啊
1752,2017/2/9 21:36,卧槽
1753,2017/2/9 21:37,是新世纪福音战士吗？
1754,2017/2/9 21:38,66+
1755,2017/2/9 21:44,MD路转粉了！
1756,2017/2/9 21:47,1.5倍贼嗨
1757,2017/2/9 22:10,看见EVA就进来了
1758,2017/2/9 22:28,等等这不是瓶中小人吗！
1759,2017/2/9 22:53,好恐怖
1760,2017/2/9 22:55,绫波丽
1761,2017/2/9 22:59,完美配合 恰到好处
1762,2017/2/9 23:00,去找一下番
1763,2017/2/9 23:16,好像混入了其他东西23333
1764,2017/2/9 23:17,可以可以
1765,2017/2/9 23:34,wallpaper engine上有做
1766,2017/2/9 23:38,钢之炼金术师？？？
1767,2017/2/9 23:39,万能的创意工坊
1768,2017/2/9 23:41,这应该是蓝光截得
1769,2017/2/9 23:51,Ayanami！
1770,2017/2/9 23:51,香党在此
1771,2017/2/10 0:26,硬币此时不用更待何时！
1772,2017/2/10 1:06,丽的灵魂是莉莉丝，也就是2号使徒（TV版设定）
1773,2017/2/10 1:14,十三在基督教里是个忌讳的数字
1774,2017/2/10 2:11,充电五分钟暴走两小时的你站住
1775,2017/2/10 4:59,使徒生存守则，远离没电的初号机
1776,2017/2/10 5:42,暂停成功
1777,2017/2/10 7:44,爆炸
1778,2017/2/10 8:03,EVA我都有
1779,2017/2/10 8:56,明日香，我童年女神
1780,2017/2/10 9:31,香香
1781,2017/2/10 9:33,表白我香
1782,2017/2/10 9:53,明日香是我的
1783,2017/2/10 10:28,求bgm
1784,2017/2/10 10:32,画质不对
1785,2017/2/10 10:43,为EVA干杯！(=?ω?=)(=?ω?=)(=?ω?=)
1786,2017/2/10 11:17,我大eva天下无敌
1787,2017/2/10 11:38,10遍了，音量80%。
1788,2017/2/10 11:43,画质号
1789,2017/2/10 11:44,为凌波而来！
1790,2017/2/10 11:44,为凌波而来！
1791,2017/2/10 11:45,为凌波而来！
1792,2017/2/10 11:46,为了丽！
1793,2017/2/10 11:46,为凌波而来！
1794,2017/2/10 11:46,为了丽！
1795,2017/2/10 11:50,钢炼乱入 0.0
1796,2017/2/10 11:55,b站没有60帧，而且有码率限制
1797,2017/2/10 11:56,原档上akross.ru有看，还能下载
1798,2017/2/10 12:04,这画质是95年的？？？00后表示不信
1799,2017/2/10 12:08,感觉红字很酷
1800,2017/2/10 12:49,为凌波而来！
1801,2017/2/10 13:24,Evagenlion初号机发射，mark6号机发射。
1802,2017/2/10 13:25,壮哉我EVA！！！
1803,2017/2/10 13:26,承包基薰
1804,2017/2/10 13:27,庵野你有本事继续骗钱啊！你怎么不骗了！！！
1805,2017/2/10 13:28,我香党在哪里！！！
1806,2017/2/10 13:28,ASUKA！！！
1807,2017/2/10 14:55,壮哉我打EVA
1808,2017/2/10 14:59,画质好棒
1809,2017/2/10 15:01,啊啊啊啊啊渚薰啊
1810,2017/2/10 15:28,好像哪里看过的感觉
1811,2017/2/10 16:59,圈钱计划
1812,2017/2/10 17:00,丽！！！！！！！
1813,2017/2/10 17:01,冠军之名    王者之位
1814,2017/2/10 17:34,爽到啊
1815,2017/2/10 17:41,尊敬eva是好的，但这不是炫耀的资本
1816,2017/2/10 18:43,我只想知道说好2016的新剧场版ll什么时候上映
1817,2017/2/10 19:01,大触请收下膝盖
1818,2017/2/10 19:55,童年啊
1819,2017/2/10 20:01,暂停看红字
1820,2017/2/10 20:04,麻麻这是神马
1821,2017/2/10 20:30,bgm是take it al不是take it all
1822,2017/2/10 20:47,为什么我听到到了妮可妮可妮
1823,2017/2/10 20:48,大爱EVA
1824,2017/2/10 20:49,这个亚当很鬼畜
1825,2017/2/10 20:53,这都是剧场版的剪辑
1826,2017/2/10 21:17,零号机也张嘴了？？
1827,2017/2/10 21:37,画质好评
1828,2017/2/10 21:40,第四部于2016年冬季出，然而已经17年了，哈哈哈
1829,2017/2/10 21:46,还我硬币
1830,2017/2/10 21:49,好像能控制心跳一样
1831,2017/2/10 21:54,堡垒说的对
1832,2017/2/10 23:23,张力太棒了！！
1833,2017/2/10 23:33,这是新剧场版13号机，别认错了!
1834,2017/2/10 23:34,这是新剧场版13号机，别认错了!
1835,2017/2/10 23:34,这是新剧场版13号机，别认错了!
1836,2017/2/10 23:34,这是新剧场版13号机，别认错了!
1837,2017/2/11 0:02,偶也想问一个问题，他想表达什么
1838,2017/2/11 0:56,我要这硬币有何用
1839,2017/2/11 1:28,"挺好的,別信噴子們"
1840,2017/2/11 1:30,画质超好啊
1841,2017/2/11 1:39,大哥你们这样发根本什么都看不清楚啊
1842,2017/2/11 1:40,虽然剪得很好但是我已经有想吐的感觉了
1843,2017/2/11 1:59,新剧场最终章得坑不知道什么时候填
1844,2017/2/11 4:19,EVA可以在优酷看，尽管不全
1845,2017/2/11 4:20,G社拖更挺严重，只希望有生之年能见第四部
1846,2017/2/11 6:23,要硬币何用
1847,2017/2/11 8:45,这就是开着扎古虐革命机啊
1848,2017/2/11 8:46,这是黑客帝国的动画版里的插画啊。
1849,2017/2/11 10:35,颜表立
1850,2017/2/11 12:03,创意工坊同款233
1851,2017/2/11 12:11,环太平洋的是你没见到最后致敬列表里的庵野秀明？
1852,2017/2/11 12:14,神TMD真理之门，那是圣经里的卡巴拉生命树，EVA钢炼约战都用了这个的
1853,2017/2/11 12:46,这个mad，wallpaper engine上面也有了哦
1854,2017/2/11 14:28,就是这个味儿~
1855,2017/2/11 16:05,凌波丽女神是我老婆
1856,2017/2/11 16:18,拿奖了恭喜！
1857,2017/2/11 16:37,看傻了，才反应过来发电母
1858,2017/2/11 16:39,看到eva我就进来了
1859,2017/2/11 17:21,鞠萍翻唱这个误传十几年了还有人信
1860,2017/2/11 17:21,最后一幕不是新剧场
1861,2017/2/11 17:49,好棒
1862,2017/2/11 19:28,神TM画质
1863,2017/2/11 19:32,我就发个弹幕
1864,2017/2/11 19:58,我可能看了假的eva
1865,2017/2/11 20:06,发现这特效比60帧的差好远
1866,2017/2/11 20:06,比60帧特效差很远
1867,2017/2/11 21:11,00后不知道eva？我01的谢谢
1868,2017/2/11 21:37,帅爆了，好想看
1869,2017/2/11 21:52,00后知道EVA，我就是
1870,2017/2/12 0:03,好吓人
1871,2017/2/12 0:22,大爱Eva
1872,2017/2/12 0:48,明日香怎么成一只眼睛了
1873,2017/2/12 6:45,mdzz
1874,2017/2/12 11:09,明日香
1875,2017/2/12 11:26,把绫波还给我！
1876,2017/2/12 11:40,eoe才是TV版的官方结局，支持红字。瞎科普不可取。
1877,2017/2/12 11:50,壮哉我大eva还能再战五百年
1878,2017/2/12 12:42,壮哉！我大EVA
1879,2017/2/12 14:07,初号机说，我不想虐你，你滚吧
1880,2017/2/12 14:53,初号机就是人造的神啊
1881,2017/2/12 15:00,X1.25+循环，欢迎打开新世界的大门
1882,2017/2/12 15:18,把凌波丽还我！！
1883,2017/2/12 15:18,把凌波丽还我！！
1884,2017/2/12 15:18,把凌波丽还我！！
1885,2017/2/12 15:19,把凌波丽还我！！
1886,2017/2/12 15:21,我的童年啊
1887,2017/2/12 16:37,画质爽翻啊
1888,2017/2/12 16:39,我的硬币早已饥渴难耐
1889,2017/2/12 17:35,充电好几集，能打五分钟
1890,2017/2/12 17:37,eva去年五月时b站还有
1891,2017/2/12 17:37,ayanami！
1892,2017/2/12 17:38,我要喝芽衣的妹汁
1893,2017/2/12 18:52,这不是Wallpaper Engine里的壁纸吗。。。
1894,2017/2/12 19:41,火钳刘明
1895,2017/2/12 21:02,我薰美如画
1896,2017/2/12 21:20,哇！
1897,2017/2/12 21:59,基熏凌波丽走一波
1898,2017/2/12 22:01,节奏NICE~~~真阿姨走一波
1899,2017/2/12 22:04,然而这个站根本不支持 60 fps 的视频...
1900,2017/2/13 2:19,啊啊啊啊啊渚薰
1901,2017/2/13 2:20,去三周目吧QAQ
1902,2017/2/13 12:24,哈哈哈哈 新世纪骗钱战士  我这个笑点.....
1903,2017/2/13 14:00,剧场版q
1904,2017/2/13 14:30,厉害了
1905,2017/2/13 16:57,95年这画风帅爆炸了啊！！！
1906,2017/2/13 17:34,大触啊，我爱你！！！
1907,2017/2/13 18:04,这不是我的 桌面吗 ~~~
1908,2017/2/13 18:09,yo
1909,2017/2/13 18:21,赞
1910,2017/2/13 18:28,新世纪福音同志
1911,2017/2/13 18:28,怎么下载
1912,2017/2/13 18:53,去吧皮皮虾
1913,2017/2/13 18:59,弹幕大小不对啊
1914,2017/2/13 19:10,bgm
1915,2017/2/13 19:22,为明日香走一波！！！！！！！
1916,2017/2/13 22:00,支持支持支持
1917,2017/2/13 22:00,电音
1918,2017/2/13 22:27,UP主好厉害！！！
1919,2017/2/13 22:28,觉醒
1920,2017/2/13 22:36,我的壁纸
1921,2017/2/13 22:54,BGM :   GUARDIANS AT THE GATE
1922,2017/2/13 23:12,剛剛那段簡直精神污染啊
1923,2017/2/13 23:25,这节奏压的，还有谁
1924,2017/2/13 23:34,底下优越感的那位，我告诉你，就是有了。
1925,2017/2/14 7:49,我的女神是唯
1926,2017/2/14 10:43,卡在这里简直尴尬
1927,2017/2/14 11:55,明日香我老婆
1928,2017/2/14 11:56,明日香我老婆
1929,2017/2/14 11:56,明日香我老婆
1930,2017/2/14 11:59,明日香我老婆
1931,2017/2/14 11:59,明日香我老婆
1932,2017/2/14 12:00,明日香我老婆
1933,2017/2/14 12:00,明日香我老婆
1934,2017/2/14 12:00,明日香我老婆
1935,2017/2/14 12:00,明日香我老婆
1936,2017/2/14 12:00,明日香我老婆
1937,2017/2/14 12:00,明日香我老婆
1938,2017/2/14 12:01,明日香我老婆
1939,2017/2/14 12:01,明日香我老婆
1940,2017/2/14 12:01,明日香我老婆
1941,2017/2/14 12:02,明日香我老婆
1942,2017/2/14 12:03,十三是犹大他是背叛者
1943,2017/2/14 14:14,弹幕呢
1944,2017/2/14 15:07,take it alhou
1945,2017/2/14 17:50,我感觉我看了假动画
1946,2017/2/14 19:13,童年阴影+2
1947,2017/2/14 19:29,鬼畜么…
1948,2017/2/15 9:15,这是什么动漫
1949,2017/2/15 9:15,这是什么动漫
1950,2017/2/15 20:40,模式反转 暗码 The Beaset!
1951,2017/2/15 21:07,硬币走你
1952,2017/2/16 2:10,战斗很焦灼…呃…等等，对方好像没电了，哈哈…
1953,2017/2/16 12:37,初号机在剧场版里变战舰了....
1954,2017/2/16 13:50,桌面+1
1955,2017/2/17 12:11,60帧美如画
1956,2017/2/17 14:45,明日香在这里！
1957,2017/2/17 14:45,明日香在这里！
1958,2017/2/17 19:45,21:9居然能满屏，可以可以
1959,2017/2/17 19:58,这个是俄罗斯人弄得3D画质，不是2D的，也不是重置版。
1960,2017/2/17 20:49,画质太凶残了。
1961,2017/2/17 21:20,这画质赞爆了
1962,2017/2/17 23:06,破+Q+死与新生
1963,2017/2/17 23:27,不为别的，就这画质就得顶
1964,2017/2/19 10:12,好燃啊
1965,2017/2/19 14:27,每日一遍
1966,2017/2/19 16:38,配乐是雷鬼？
1967,2017/2/19 20:21,这个是我桌面……
1968,2017/2/20 18:51,使徒：初号机没电了 快撤
1969,2017/2/20 23:10,前方高能
1970,2017/2/20 23:11,高能预警
1971,2017/2/21 11:52,绫波丽女神！！！
1972,2017/2/21 12:28,听说熏是使徒
1973,2017/2/21 22:18,啊啊啊啊   贤者之石
1974,2017/2/21 22:39,香香！
1975,2017/2/21 22:39,香香！
1976,2017/2/22 15:51,壮哉我大eva
1977,2017/2/22 15:55,我想表达我eva就是屌
1978,2017/2/23 17:32,酷炫！！！
1979,2017/2/23 18:39,我的同步率高达400%
1980,2017/2/23 23:19,这一眼~啊啊啊啊啊啊
1981,2017/2/25 0:37,颜表立
1982,2017/2/25 0:53,看过，但是看不懂
1983,2017/2/25 4:42,3部剧场混在一起了
1984,2017/2/25 11:16,我EVA还能再圈一万年的钱
1985,2017/2/25 12:02,为了质量我给硬币·...
1986,2017/2/25 12:02,bgm什么
1987,2017/2/25 12:25,卧槽啊 好棒啊 啊啊啊啊啊 啊
1988,2017/2/25 12:25,背景是黑客帝国动画版吗
1989,2017/2/25 12:27,这不是我桌面么？
1990,2017/2/25 12:33,零二等等我
1991,2017/2/25 12:37,。
1992,2017/2/25 12:56,哇哈哈
1993,2017/2/25 12:57,绫波丽是克隆人又怎样
1994,2017/2/25 12:58,绫波丽是克隆人又怎样？
1995,2017/2/25 13:00,颜表立 支持我绫
1996,2017/2/25 13:10,eva很吊的
1997,2017/2/25 13:11,我看的时候被刷三观了
1998,2017/2/25 13:18,献上膝盖
1999,2017/2/25 14:37,表白智天使
2000,2017/2/25 15:04,。。。天才啊
2001,2017/2/25 15:15,这一幕不是黑客帝国里面的？
2002,2017/2/25 15:57,画质炸裂啊~
2003,2017/2/25 16:36,看着好爽
2004,2017/2/25 17:37,慕名而来
2005,2017/2/25 17:39,这是重制版
2006,2017/2/25 18:07,求BGM
2007,2017/2/25 18:10,看来老夫已经过了看燃向作品的年纪了
2008,2017/2/25 18:11,EVA有些镜头挺血腥的
2009,2017/2/25 18:17,1.5新世界
2010,2017/2/25 18:18,渚薰一眼我血槽就空了
2011,2017/2/25 18:46,www
2012,2017/2/25 18:54,为凌波而来！！
2013,2017/2/25 18:59,帅帅帅
2014,2017/2/25 19:11,暂停
2015,2017/2/25 19:12,东京环球影城有EVA的VR4D电影，还不错哦，有机会推荐大家体验下
2016,2017/2/25 19:19,超带感
2017,2017/2/25 19:40,就是爽
2018,2017/2/25 19:53,帅气，给跪了
2019,2017/2/25 19:55,这明显是新
2020,2017/2/25 20:02,我去。。。。。
2021,2017/2/25 20:08,第20遍
2022,2017/2/25 20:11,画质爆炸
2023,2017/2/25 20:13,17.2.25
2024,2017/2/25 20:17,这不是我桌面吗+1
2025,2017/2/25 20:36,60fps
2026,2017/2/25 20:45,这是12年的剧场版Q
2027,2017/2/25 20:46,这是12年的剧场版Q
2028,2017/2/25 20:48,绫波丽
2029,2017/2/25 20:55,逗。。。绫字打错了!
2030,2017/2/25 20:56,绫波女神!
2031,2017/2/25 21:04,厉害了
2032,2017/2/25 21:13,哈 EVA不是生物兵器么
2033,2017/2/25 21:17,半速播放
2034,2017/2/25 21:18,拿奖了  恭喜
2035,2017/2/25 21:19,明日香最高！！！
2036,2017/2/25 21:33,前方高能
2037,2017/2/25 21:49,高清截图
2038,2017/2/25 21:49,资源强大
2039,2017/2/25 22:10,壮哉我大eva
2040,2017/2/25 22:16,好早就看过了大概有个把个月了
2041,2017/2/25 22:55,创业工坊
2042,2017/2/25 23:03,流量在燃烧
2043,2017/2/25 23:18,高科技啊
2044,2017/2/25 23:23,卡在了可怕的地方……
2045,2017/2/25 23:31,好像看到了什么不得了的东西→_→
2046,2017/2/25 23:35,低龄化弹幕
2047,2017/2/25 23:40,1.5新世界
2048,2017/2/25 23:54,亚当哦
2049,2017/2/25 23:54,好久没看EVA
2050,2017/2/25 23:55,收了
2051,2017/2/25 23:55,凌波神迹
2052,2017/2/26 0:08,这里是版说明君
2053,2017/2/26 0:08,这里是剧场版：破
2054,2017/2/26 0:09,剧场版：Q
2055,2017/2/26 0:09,这是13号机，初号已经退役了，被当做能源了
2056,2017/2/26 0:10,剧场版：Q
2057,2017/2/26 0:13,剧场版:真心为你
2058,2017/2/26 0:14,剧场版:Q
2059,2017/2/26 0:14,剧场版:序
2060,2017/2/26 0:14,剧场版:破*2
2061,2017/2/26 0:15,剧场版:真心为你*2
2062,2017/2/26 0:15,剧场版:Q*3
2063,2017/2/26 0:16,剧场版:序*2
2064,2017/2/26 0:16,剧场版:真心为你*4
2065,2017/2/26 0:16,剧场版:破*4
2066,2017/2/26 0:16,剧场版:Q*5
2067,2017/2/26 0:16,剧场版:Q*3
2068,2017/2/26 0:16,剧场版:序*5
2069,2017/2/26 0:17,剧场版真心为你*5
2070,2017/2/26 0:17,剧场版::Q*8
2071,2017/2/26 0:17,剧场版:破*7
2072,2017/2/26 0:18,剧场版:破*6
2073,2017/2/26 0:21,剧场版:Q*9
2074,2017/2/26 0:21,剧场版:真心为你*6
2075,2017/2/26 0:21,剧场版:Q*10
2076,2017/2/26 0:22,剧场版:破*6
2077,2017/2/26 0:22,剧场版:Q*11
2078,2017/2/26 0:23,壮哉我大EVA！
2079,2017/2/26 0:24,这里是真心为你和Q混在一起了+我也很绝望啊
2080,2017/2/26 0:24,渚薰渚薰
2081,2017/2/26 0:24,这里是当时的人类鲜橙多计划后的灵魂召回
2082,2017/2/26 0:26,破+Q+序+真心为你+A.R.B的结尾一部分
2083,2017/2/26 0:27,不是高桥杨子唱的吗
2084,2017/2/26 0:27,似乎在B站上有｜l
2085,2017/2/26 0:28,不不不，是｜l的预告
2086,2017/2/26 0:29,版本计数君任务完成
2087,2017/2/26 1:38,eva是鼻祖？yuzhan
2088,2017/2/26 2:48,三无师祖
2089,2017/2/26 2:49,画质不对啊？
2090,2017/2/26 2:50,不说了 补番
2091,2017/2/26 2:52,快跑！初号没电了！
2092,2017/2/26 9:11,我是为了渚薰才看的*^o^*
2093,2017/2/26 9:37,k看这个得屏蔽弹幕了  一群引战dog
2094,2017/2/26 9:44,第一
2095,2017/2/26 10:38,666\
2096,2017/2/26 10:48,绝对要补
2097,2017/2/26 10:51,#1.5
2098,2017/2/26 10:56,硬币保不住了
2099,2017/2/26 11:13,wallpaper engine有1080p60帧的
2100,2017/2/26 11:35,LCL......好多橙子汁才对
2101,2017/2/26 12:12,香香
2102,2017/2/26 12:34,这么高的帧数是怎么做到的
2103,2017/2/26 13:04,又拿奖了
2104,2017/2/26 13:26,蜜汁3D
2105,2017/2/26 14:46,不知道几周目了
2106,2017/2/26 14:50,跪下
2107,2017/2/26 15:02,60帧不虚啊
2108,2017/2/26 20:15,这段bgm似曾相识
2109,2017/2/26 20:59,为何画质如此清晰。。。。
2110,2017/2/26 22:19,尬舞
2111,2017/2/26 22:28,画质感人！！！
2112,2017/2/27 9:00,这配乐真心不错啊，啥歌名
2113,2017/2/27 9:01,庵野秀明啥时候能给力把最后的“急”弄出来啊，不会太监了吧
2114,2017/2/27 10:20,前方撕逼严重建议关闭弹幕食用
2115,2017/2/27 10:36,就是绫波吧，根据2战驱逐舰起的名
2116,2017/2/27 10:59,我在 编玩边学codepku 学scratch控制mc
2117,2017/2/27 11:17,画质爆炸
2118,2017/2/27 11:49,庵野秀明~~~
2119,2017/2/27 12:08,求封面
2120,2017/2/27 12:15,音响福利啊
2121,2017/2/27 13:47,壮哉我大EVA
2122,2017/2/27 13:48,香党再次
2123,2017/2/27 13:48,香党在此
2124,2017/2/27 14:02,哈哈哈
2125,2017/2/27 19:06,使徒生存法则
2126,2017/2/27 19:18,说暴露年龄的那个 告诉你就算是零五后的也有一堆知道
2127,2017/2/27 19:22,我香万岁！！
2128,2017/2/27 19:46,作画展览？
2129,2017/2/27 20:30,然而我们就是喜欢丽 你咬我？
2130,2017/2/27 20:50,我的桌面
2131,2017/2/27 21:39,神TM画质。
2132,2017/2/27 22:10,暂停成功
2133,2017/2/27 23:01,把绫波丽还给我
2134,2017/2/27 23:01,把绫波丽还给我
2135,2017/2/27 23:02,把绫波丽还给我
2136,2017/2/27 23:02,把绫波丽还给我
2137,2017/2/27 23:02,把绫波丽还给我
2138,2017/2/27 23:02,把绫波丽还给我
2139,2017/2/27 23:03,把绫波丽还给我
2140,2017/2/27 23:41,孩子她妈
2141,2017/2/27 23:42,霸气
2142,2017/2/27 23:47,我记得小时候看的翻译成天鹰战士
2143,2017/2/27 23:56,1.5倍速带感
2144,2017/2/28 2:13,差不多都是剧场版的素材
2145,2017/2/28 12:02,00不知道eva的那个，我05
2146,2017/2/28 15:23,你来了
2147,2017/2/28 15:24,破里这段经典到无可取代
2148,2017/2/28 17:12,男神薰~~~~~~~~~~
2149,2017/2/28 17:36,恭喜
2150,2017/2/28 19:31,为什么有一种鬼畜的感觉= =
2151,2017/2/28 20:01,我不管世界会怎样但把绫波丽还给我！！！！
2152,2017/2/28 20:10,真超清
2153,2017/2/28 20:18,每日一看 每日一看 每日一看
2154,2017/2/28 20:47,九浅一深系列
2155,2017/2/28 21:03,真心为你
2156,2017/3/1 11:14,好像有个钢炼的黑影？
2157,2017/3/1 12:12,壮哉我大EVA
2158,2017/3/1 19:08,鱼叉之屋
2159,2017/3/1 21:24,红眼病患者群
2160,2017/3/1 22:28,我大钢炼也乱入了一把，真理之门
2161,2017/3/2 12:27,YouTube下边有下载地址 不谢
2162,2017/3/2 13:17,承包我薰～
2163,2017/3/2 23:20,我现在的壁纸就是这个steam有
2164,2017/3/3 0:47,再看到凌的一律自裁吧，mmp
2165,2017/3/3 14:31,前方核能  非战斗人员迅速撤离现场！
2166,2017/3/3 14:33,男主～恋母～懂得人都知道原因～
2167,2017/3/3 23:11,求bgm
2168,2017/3/4 11:24,新世纪骗钱战士？？？
2169,2017/3/4 15:19,喵喵喵
2170,2017/3/4 16:39,量产型诡异的笑
2171,2017/3/4 22:34,帅
2172,2017/3/4 22:39,还好有光碟……
2173,2017/3/5 9:34,猜就是这个
2174,2017/3/5 9:35,桌面+1
2175,2017/3/5 10:50,1.25有奇效
2176,2017/3/5 10:55,果断补番
2177,2017/3/5 14:31,恭喜发现镇站之宝
2178,2017/3/5 14:32,弹幕有我组成
2179,2017/3/5 15:58,见鬼了
2180,2017/3/5 22:08,完美剪辑
2181,2017/3/5 23:25,壮哉大EVA
2182,2017/3/6 10:04,为爸爸献钱
2183,2017/3/6 12:45,鬼畜+1
2184,2017/3/6 18:52,剧场版有这画质
2185,2017/3/6 21:46,大白丽！！
2186,2017/3/6 21:46,大白丽！！！！
2187,2017/3/7 7:48,每日看撕逼
2188,2017/3/7 7:50,画质不对
2189,2017/3/7 22:07,eva的确是宅洗番鼻祖
2190,2017/3/8 9:54,这是我的桌面
2191,2017/3/8 13:25,为什么看不了
2192,2017/3/8 13:37,什么动漫啊
2193,2017/3/9 0:28,贼赞
2194,2017/3/9 0:29,膝盖献上
2195,2017/3/9 0:55,小伙伴们我们开头见
2196,2017/3/9 7:29,这不是我的桌面吗
2197,2017/3/9 9:45,壮哉我大炒冷饭
2198,2017/3/9 13:40,好燃
2199,2017/3/9 18:19,女神万岁
2200,2017/3/10 8:15,那一部的剧场版。
2201,2017/3/10 23:04,好⊙▽⊙
